"Municipality_code","Agegroup","GGD_name","Population_2021","Municipality_name","Province","Security_region_code","Security_region_name","ROAZ_region","GGD_code","SchoolRegion","Population_2020"
"GM1711","90+","GGD Limburg-Noord",279,"Echt-Susteren","Limburg","VR23","Limburg-Noord","Netwerk Acute Zorg Limburg","GG6011","zuid",272
"GM1714","0-9","GGD Zeeland",1863,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1875
"GM1714","10-19","GGD Zeeland",2112,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2147
"GM1714","20-29","GGD Zeeland",2100,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2112
"GM1714","30-39","GGD Zeeland",2347,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2346
"GM1714","40-49","GGD Zeeland",2548,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",2612
"GM1714","50-59","GGD Zeeland",3681,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3687
"GM1714","60-69","GGD Zeeland",3558,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3575
"GM1714","70-79","GGD Zeeland",3198,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",3081
"GM1714","80-89","GGD Zeeland",1433,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",1442
"GM1714","90+","GGD Zeeland",326,"Sluis","Zeeland","VR19","Zeeland","Traumacentrum Zuidwest-Nederland","GG5006","zuid",333
"GM1719","0-9","GGD West-Brabant",2410,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",2447
"GM1719","10-19","GGD West-Brabant",2927,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",2971
"GM1719","20-29","GGD West-Brabant",2810,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",2817
"GM1719","30-39","GGD West-Brabant",2914,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",2827
"GM1719","40-49","GGD West-Brabant",3377,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",3470
"GM1719","50-59","GGD West-Brabant",4475,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",4486
"GM1719","60-69","GGD West-Brabant",3965,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",3942
"GM1719","70-79","GGD West-Brabant",3090,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",3012
"GM1719","80-89","GGD West-Brabant",1168,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1109
"GM1719","90+","GGD West-Brabant",189,"Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",191
"GM1721","0-9","GGD Hart voor Brabant",3078,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3012
"GM1721","10-19","GGD Hart voor Brabant",3880,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",4005
"GM1721","20-29","GGD Hart voor Brabant",3581,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3509
"GM1721","30-39","GGD Hart voor Brabant",3338,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3275
"GM1721","40-49","GGD Hart voor Brabant",3753,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3870
"GM1721","50-59","GGD Hart voor Brabant",4915,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",4819
"GM1721","60-69","GGD Hart voor Brabant",4135,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",4088
"GM1721","70-79","GGD Hart voor Brabant",3113,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",3042
"GM1721","80-89","GGD Hart voor Brabant",1405,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",1372
"GM1721","90+","GGD Hart voor Brabant",257,"Bernheze","Noord-Brabant","VR21","Brabant-Noord","Netwerk Acute Zorg Brabant","GG5406","zuid",248
"GM1723","0-9","GGD West-Brabant",998,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",991
"GM1723","10-19","GGD West-Brabant",1121,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1132
"GM1723","20-29","GGD West-Brabant",1025,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",981
"GM1723","30-39","GGD West-Brabant",1018,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1012
"GM1723","40-49","GGD West-Brabant",1223,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1209
"GM1723","50-59","GGD West-Brabant",1724,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1715
"GM1723","60-69","GGD West-Brabant",1565,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1527
"GM1723","70-79","GGD West-Brabant",1136,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",1104
"GM1723","80-89","GGD West-Brabant",489,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",473
"GM1723","90+","GGD West-Brabant",74,"Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","Netwerk Acute Zorg Brabant","GG5206","zuid",59
"GM1724","0-9","GGD Brabant-Zuidoost",1645,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1653
"GM1724","10-19","GGD Brabant-Zuidoost",2129,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2179
"GM1724","20-29","GGD Brabant-Zuidoost",2093,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2099
"GM1724","30-39","GGD Brabant-Zuidoost",1979,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1889
"GM1724","40-49","GGD Brabant-Zuidoost",2162,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2232
"GM1724","50-59","GGD Brabant-Zuidoost",3046,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3006
"GM1724","60-69","GGD Brabant-Zuidoost",2585,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2558
"GM1724","70-79","GGD Brabant-Zuidoost",2078,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2028
"GM1724","80-89","GGD Brabant-Zuidoost",923,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",886
"GM1724","90+","GGD Brabant-Zuidoost",114,"Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",105
"GM1728","0-9","GGD Brabant-Zuidoost",1980,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1957
"GM1728","10-19","GGD Brabant-Zuidoost",2330,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2360
"GM1728","20-29","GGD Brabant-Zuidoost",2299,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2282
"GM1728","30-39","GGD Brabant-Zuidoost",2308,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2287
"GM1728","40-49","GGD Brabant-Zuidoost",2385,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2409
"GM1728","50-59","GGD Brabant-Zuidoost",3272,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3267
"GM1728","60-69","GGD Brabant-Zuidoost",2712,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2632
"GM1728","70-79","GGD Brabant-Zuidoost",2129,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",2105
"GM1728","80-89","GGD Brabant-Zuidoost",977,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",951
"GM1728","90+","GGD Brabant-Zuidoost",137,"Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",140
"GM1729","0-9","GGD Zuid-Limburg",1028,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1007
"GM1729","10-19","GGD Zuid-Limburg",1208,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1217
"GM1729","20-29","GGD Zuid-Limburg",1279,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1269
"GM1729","30-39","GGD Zuid-Limburg",1345,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1340
"GM1729","40-49","GGD Zuid-Limburg",1445,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1494
"GM1729","50-59","GGD Zuid-Limburg",2441,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",2469
"GM1729","60-69","GGD Zuid-Limburg",2497,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",2472
"GM1729","70-79","GGD Zuid-Limburg",1919,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",1874
"GM1729","80-89","GGD Zuid-Limburg",885,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",875
"GM1729","90+","GGD Zuid-Limburg",159,"Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","Netwerk Acute Zorg Limburg","GG6106","zuid",154
"GM1730","0-9","GGD Drenthe",3736,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3723
"GM1730","10-19","GGD Drenthe",4048,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",4057
"GM1730","20-29","GGD Drenthe",2165,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",2217
"GM1730","30-39","GGD Drenthe",3322,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3305
"GM1730","40-49","GGD Drenthe",4338,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",4378
"GM1730","50-59","GGD Drenthe",5390,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5397
"GM1730","60-69","GGD Drenthe",4906,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",4825
"GM1730","70-79","GGD Drenthe",3851,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3752
"GM1730","80-89","GGD Drenthe",1824,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",1826
"GM1730","90+","GGD Drenthe",398,"Tynaarlo","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",407
"GM1731","0-9","GGD Drenthe",2915,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",2961
"GM1731","10-19","GGD Drenthe",3843,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3919
"GM1731","20-29","GGD Drenthe",3151,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3112
"GM1731","30-39","GGD Drenthe",3320,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3237
"GM1731","40-49","GGD Drenthe",3929,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",4057
"GM1731","50-59","GGD Drenthe",5510,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",5450
"GM1731","60-69","GGD Drenthe",5040,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",4909
"GM1731","70-79","GGD Drenthe",3850,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",3749
"GM1731","80-89","GGD Drenthe",1531,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",1516
"GM1731","90+","GGD Drenthe",292,"Midden-Drenthe","Drenthe","VR03","Drenthe","Acute Zorgnetwerk Noord Nederland","GG0706","noord",275
"GM1734","0-9","Veiligheids- en Gezondheidsregio Gelderland-Midden",5294,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",5268
"GM1734","10-19","Veiligheids- en Gezondheidsregio Gelderland-Midden",6276,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",6316
"GM1734","20-29","Veiligheids- en Gezondheidsregio Gelderland-Midden",4619,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",4527
"GM1734","30-39","Veiligheids- en Gezondheidsregio Gelderland-Midden",5217,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",5199
"GM1734","40-49","Veiligheids- en Gezondheidsregio Gelderland-Midden",6385,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",6628
"GM1734","50-59","Veiligheids- en Gezondheidsregio Gelderland-Midden",7652,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",7474
"GM1734","60-69","Veiligheids- en Gezondheidsregio Gelderland-Midden",5990,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",5968
"GM1734","70-79","Veiligheids- en Gezondheidsregio Gelderland-Midden",4666,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",4504
"GM1734","80-89","Veiligheids- en Gezondheidsregio Gelderland-Midden",1841,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",1769
"GM1734","90+","Veiligheids- en Gezondheidsregio Gelderland-Midden",274,"Overbetuwe","Gelderland","VR07","Gelderland-Midden","Acute Zorgregio Oost","GG1911","zuid",253
"GM1740","0-9","GGD Gelderland-Zuid",3415,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",3324
"GM1740","10-19","GGD Gelderland-Zuid",3382,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",3452
"GM1740","20-29","GGD Gelderland-Zuid",3288,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",3245
"GM1740","30-39","GGD Gelderland-Zuid",2833,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",2661
"GM1740","40-49","GGD Gelderland-Zuid",2742,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",2834
"GM1740","50-59","GGD Gelderland-Zuid",3314,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",3262
"GM1740","60-69","GGD Gelderland-Zuid",2725,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",2683
"GM1740","70-79","GGD Gelderland-Zuid",2044,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",1986
"GM1740","80-89","GGD Gelderland-Zuid",763,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",759
"GM1740","90+","GGD Gelderland-Zuid",142,"Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","Acute Zorgregio Oost","GG2014","midden",133
"GM1771","0-9","GGD Brabant-Zuidoost",3956,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",3943
"GM1771","10-19","GGD Brabant-Zuidoost",4496,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",4579
"GM1771","20-29","GGD Brabant-Zuidoost",4237,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",4135
"GM1771","30-39","GGD Brabant-Zuidoost",4699,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",4582
"GM1771","40-49","GGD Brabant-Zuidoost",4892,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",4942
"GM1771","50-59","GGD Brabant-Zuidoost",6069,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",6071
"GM1771","60-69","GGD Brabant-Zuidoost",5227,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",5176
"GM1771","70-79","GGD Brabant-Zuidoost",4246,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",4079
"GM1771","80-89","GGD Brabant-Zuidoost",1951,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",1938
"GM1771","90+","GGD Brabant-Zuidoost",293,"Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","Netwerk Acute Zorg Brabant","GG5608","zuid",281
"GM1773","0-9","GGD IJsselland",1725,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1724
"GM1773","10-19","GGD IJsselland",2174,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2245
"GM1773","20-29","GGD IJsselland",1887,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1831
"GM1773","30-39","GGD IJsselland",1799,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1845
"GM1773","40-49","GGD IJsselland",2156,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2166
"GM1773","50-59","GGD IJsselland",3158,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",3152
"GM1773","60-69","GGD IJsselland",2621,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",2542
"GM1773","70-79","GGD IJsselland",1869,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",1798
"GM1773","80-89","GGD IJsselland",804,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",787
"GM1773","90+","GGD IJsselland",168,"Olst-Wijhe","Overijssel","VR04","IJsselland","Netwerk Acute Zorg regio Zwolle","GG1009","noord",162
"GM1783","0-9","GGD Haaglanden",12044,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",11897
"GM1783","10-19","GGD Haaglanden",13133,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",13096
"GM1783","20-29","GGD Haaglanden",13221,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",13411
"GM1783","30-39","GGD Haaglanden",13772,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",13501
"GM1783","40-49","GGD Haaglanden",13965,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",14073
"GM1783","50-59","GGD Haaglanden",16291,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",16124
"GM1783","60-69","GGD Haaglanden",13322,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",13096
"GM1783","70-79","GGD Haaglanden",10226,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",9959
"GM1783","80-89","GGD Haaglanden",4605,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",4469
"GM1783","90+","GGD Haaglanden",803,"Westland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",749
"GM1842","0-9","GGD Haaglanden",2134,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2147
"GM1842","10-19","GGD Haaglanden",2421,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2427
"GM1842","20-29","GGD Haaglanden",1994,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",1996
"GM1842","30-39","GGD Haaglanden",2116,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2111
"GM1842","40-49","GGD Haaglanden",2378,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2431
"GM1842","50-59","GGD Haaglanden",3134,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",3163
"GM1842","60-69","GGD Haaglanden",2566,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",2462
"GM1842","70-79","GGD Haaglanden",1683,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",1641
"GM1842","80-89","GGD Haaglanden",820,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",795
"GM1842","90+","GGD Haaglanden",168,"Midden-Delfland","Zuid-Holland","VR15","Haaglanden","Netwerk Acute Zorg West","GG7014","midden",168
"GM1859","0-9","GGD Noord- en Oost-Gelderland",3582,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",3660
"GM1859","10-19","GGD Noord- en Oost-Gelderland",5232,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",5349
"GM1859","20-29","GGD Noord- en Oost-Gelderland",4362,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",4216
"GM1859","30-39","GGD Noord- en Oost-Gelderland",3957,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",3906
"GM1859","40-49","GGD Noord- en Oost-Gelderland",5002,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",5198
"GM1859","50-59","GGD Noord- en Oost-Gelderland",7213,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",7205
"GM1859","60-69","GGD Noord- en Oost-Gelderland",6484,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",6327
"GM1859","70-79","GGD Noord- en Oost-Gelderland",5360,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",5279
"GM1859","80-89","GGD Noord- en Oost-Gelderland",2272,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",2212
"GM1859","90+","GGD Noord- en Oost-Gelderland",382,"Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorg Euregio","GG1413","midden",395
"GM1876","0-9","GGD Noord- en Oost-Gelderland",2759,"Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorgregio Oost","GG1413","midden",2778
"GM1876","10-19","GGD Noord- en Oost-Gelderland",4294,"Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorgregio Oost","GG1413","midden",4405
"GM1876","20-29","GGD Noord- en Oost-Gelderland",3332,"Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorgregio Oost","GG1413","midden",3239
"GM1876","30-39","GGD Noord- en Oost-Gelderland",2777,"Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorgregio Oost","GG1413","midden",2783
"GM1876","40-49","GGD Noord- en Oost-Gelderland",3964,"Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","Acute Zorgregio Oost","GG1413","midden",4150
